t,frame,hx,hy,hz,hqw,hqx,hqy,hqz,b,rx,ry,rz,rqw,rqx,rqy,rqz,ax,ay,az,aqw,aqx,aqy,aqz,lag_x,lag_y,lag_z
19.0008,290,0.07674,0.04611,-0.37233,0.59129,0.74466,0.19537,-0.24018,0,0.25508,0.04378,0.40587,-0.32159,0.38327,0.81711,-0.28638,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.01,0.04,-0.20
19.0175,291,0.08236,0.03879,-0.37898,0.61299,0.73629,0.17932,-0.22352,0,0.25506,0.04381,0.40587,-0.32158,0.38328,0.81710,-0.28642,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.04,0.02,-0.20
19.0342,292,0.08827,0.03135,-0.38588,0.63322,0.72909,0.16093,-0.20386,0,0.25504,0.04382,0.40587,-0.32156,0.38328,0.81709,-0.28644,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.05,0.00,-0.20
19.0510,293,0.09493,0.02359,-0.39270,0.65293,0.72254,0.13850,-0.18009,0,0.25503,0.04383,0.40587,-0.32156,0.38329,0.81708,-0.28647,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.07,-0.01,-0.19
19.0678,294,0.10173,0.01580,-0.39952,0.67362,0.71303,0.11424,-0.15737,0,0.25502,0.04383,0.40586,-0.32157,0.38331,0.81707,-0.28648,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.07,-0.00,-0.19
19.0844,295,0.11665,0.00101,-0.41309,0.71497,0.68538,0.06529,-0.12172,0,0.25503,0.04382,0.40585,-0.32159,0.38331,0.81706,-0.28648,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.07,0.01,-0.17
19.1012,296,0.12427,-0.00576,-0.41971,0.73414,0.66953,0.04041,-0.10555,0,0.25504,0.04380,0.40583,-0.32161,0.38330,0.81706,-0.28647,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.06,0.03,-0.16
19.1179,297,0.13180,-0.01292,-0.42611,0.75045,0.65480,0.01489,-0.08857,0,0.25505,0.04378,0.40583,-0.32162,0.38329,0.81706,-0.28647,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.05,0.04,-0.15
19.1347,298,0.13918,-0.02033,-0.43255,0.76167,0.64418,-0.01117,-0.06903,0,0.25505,0.04378,0.40582,-0.32163,0.38329,0.81705,-0.28647,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.04,0.05,-0.15
19.1514,0,0.15299,-0.03563,-0.44626,0.77483,0.62946,-0.05114,-0.02824,0,0.25505,0.04378,0.40582,-0.32163,0.38328,0.81706,-0.28647,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.04,0.04,-0.15
19.1681,1,0.15963,-0.04429,-0.45301,0.78257,0.61886,-0.06740,-0.00749,0,0.25505,0.04379,0.40582,-0.32162,0.38327,0.81706,-0.28648,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.05,0.04,-0.15
19.1849,2,0.16579,-0.05292,-0.46002,0.79007,0.60725,-0.08301,0.01201,0,0.25505,0.04380,0.40582,-0.32161,0.38327,0.81706,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.05,0.03,-0.15
19.2016,3,0.17124,-0.06126,-0.46747,0.79751,0.59431,-0.09899,0.03116,0,0.25504,0.04381,0.40582,-0.32160,0.38327,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.05,0.02,-0.15
19.2183,4,0.17631,-0.06890,-0.47494,0.80520,0.57973,-0.11405,0.05065,0,0.25504,0.04381,0.40582,-0.32161,0.38328,0.81706,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.05,0.01,-0.15
19.2350,5,0.18563,-0.08184,-0.48975,0.81971,0.54826,-0.13620,0.09448,0,0.25504,0.04381,0.40582,-0.32161,0.38328,0.81706,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.05,0.01,-0.15
19.2518,6,0.18961,-0.08755,-0.49788,0.82336,0.53771,-0.14349,0.11116,0,0.25504,0.04381,0.40582,-0.32162,0.38328,0.81706,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.05,0.02,-0.15
19.2686,7,0.19311,-0.09396,-0.50633,0.82471,0.53114,-0.14800,0.12586,0,0.25504,0.04380,0.40582,-0.32161,0.38328,0.81706,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.05,0.02,-0.15
19.2854,8,0.19575,-0.10050,-0.51484,0.82474,0.52659,-0.15154,0.13981,0,0.25504,0.04381,0.40582,-0.32161,0.38328,0.81706,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.05,0.02,-0.15
19.3023,9,0.19829,-0.10556,-0.52315,0.82502,0.51974,-0.15843,0.15527,0,0.25504,0.04381,0.40582,-0.32161,0.38328,0.81706,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.06,0.02,-0.15
19.3190,10,0.20331,-0.11220,-0.54044,0.82520,0.50533,-0.16617,0.18993,0,0.25504,0.04381,0.40582,-0.32161,0.38327,0.81706,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.06,0.01,-0.15
19.3357,11,0.20579,-0.11520,-0.54816,0.82758,0.49451,-0.16807,0.20574,0,0.25504,0.04381,0.40582,-0.32161,0.38327,0.81706,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.06,0.01,-0.15
19.3524,12,0.20842,-0.11678,-0.55524,0.83442,0.47785,-0.16963,0.21591,0,0.25504,0.04381,0.40582,-0.32160,0.38327,0.81706,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.06,0.01,-0.14
19.3693,13,0.21060,-0.11621,-0.56174,0.84270,0.45843,-0.17369,0.22255,0,0.25504,0.04381,0.40582,-0.32161,0.38327,0.81706,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.06,0.02,-0.14
19.3861,14,0.21238,-0.11364,-0.56732,0.84949,0.43972,-0.17968,0.22962,0,0.25504,0.04381,0.40582,-0.32161,0.38327,0.81706,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.06,0.02,-0.14
19.4029,15,0.21387,-0.10369,-0.57754,0.85516,0.41048,-0.18815,0.25460,0,0.25503,0.04381,0.40582,-0.32161,0.38328,0.81706,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.06,0.02,-0.15
19.4196,16,0.21453,-0.09749,-0.58264,0.85682,0.39926,-0.18749,0.26703,0,0.25503,0.04381,0.40582,-0.32161,0.38327,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.06,0.02,-0.15
19.4363,17,0.21585,-0.09062,-0.58609,0.85856,0.39000,-0.18310,0.27795,0,0.25503,0.04381,0.40582,-0.32160,0.38327,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.06,0.02,-0.15
19.4530,18,0.21753,-0.08230,-0.58770,0.85867,0.38343,-0.17858,0.28943,0,0.25503,0.04381,0.40582,-0.32160,0.38328,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.06,0.02,-0.15
19.4697,19,0.21804,-0.07125,-0.58908,0.84578,0.38548,-0.18152,0.32110,0,0.25503,0.04381,0.40582,-0.32160,0.38328,0.81706,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.07,0.02,-0.15
19.4865,20,0.21356,-0.04396,-0.58951,0.81661,0.40818,-0.20999,0.34991,0,0.25503,0.04381,0.40582,-0.32160,0.38328,0.81706,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.07,0.02,-0.15
19.5032,21,0.21082,-0.02736,-0.58773,0.80629,0.42693,-0.22145,0.34435,0,0.25503,0.04381,0.40582,-0.32160,0.38328,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.07,0.02,-0.15
19.5200,22,0.20738,-0.01029,-0.58521,0.79564,0.45564,-0.22950,0.32662,0,0.25502,0.04381,0.40582,-0.32160,0.38328,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.07,0.01,-0.15
19.5367,23,0.20167,0.00609,-0.58295,0.78036,0.48328,-0.24368,0.31320,0,0.25502,0.04381,0.40582,-0.32160,0.38328,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.07,0.01,-0.15
19.5535,24,0.19501,0.02315,-0.58001,0.76338,0.50842,-0.25868,0.30306,0,0.25502,0.04381,0.40582,-0.32160,0.38328,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.07,0.02,-0.15
19.5702,25,0.17913,0.05566,-0.57331,0.72817,0.55697,-0.27592,0.28882,0,0.25502,0.04381,0.40582,-0.32160,0.38328,0.81707,-0.28648,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.07,0.02,-0.15
19.5869,26,0.17045,0.07080,-0.56923,0.71165,0.57635,-0.28188,0.28622,0,0.25502,0.04381,0.40582,-0.32160,0.38328,0.81707,-0.28648,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.07,0.02,-0.15
19.6037,27,0.16121,0.08382,-0.56507,0.69550,0.59249,-0.28773,0.28714,0,0.25502,0.04380,0.40582,-0.32160,0.38328,0.81707,-0.28648,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.07,0.02,-0.14
19.6205,28,0.15083,0.09431,-0.56118,0.68348,0.60511,-0.28993,0.28746,0,0.25502,0.04380,0.40582,-0.32160,0.38327,0.81707,-0.28648,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.07,0.02,-0.14
19.6373,29,0.13898,0.10436,-0.55651,0.67036,0.61417,-0.29100,0.29790,0,0.25503,0.04381,0.40581,-0.32160,0.38327,0.81707,-0.28648,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.07,0.02,-0.14
19.6540,30,0.11665,0.12357,-0.54849,0.63200,0.66349,-0.27711,0.28910,0,0.25503,0.04381,0.40581,-0.32160,0.38328,0.81707,-0.28648,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.07,0.02,-0.14
19.6707,31,0.10033,0.13884,-0.54222,0.61049,0.68623,-0.26638,0.29228,0,0.25503,0.04381,0.40582,-0.32160,0.38327,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.07,0.02,-0.14
19.6874,32,0.08839,0.14803,-0.53731,0.58853,0.71031,-0.25910,0.28627,0,0.25503,0.04381,0.40582,-0.32160,0.38327,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.07,0.01,-0.14
19.7041,33,0.07422,0.15676,-0.53336,0.56896,0.73329,-0.24778,0.27779,0,0.25502,0.04381,0.40582,-0.32160,0.38327,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.07,0.01,-0.14
19.7208,34,0.06254,0.16501,-0.52605,0.55614,0.74586,-0.23511,0.28129,0,0.25502,0.04381,0.40581,-0.32160,0.38327,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.07,0.01,-0.14
19.7375,35,0.03296,0.18213,-0.50769,0.55894,0.72653,-0.23638,0.32227,0,0.25502,0.04381,0.40582,-0.32160,0.38327,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.07,0.01,-0.14
19.7542,36,0.02100,0.18840,-0.50017,0.55075,0.72788,-0.23865,0.33153,0,0.25502,0.04382,0.40582,-0.32160,0.38327,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.07,0.01,-0.14
19.7709,37,0.00886,0.19288,-0.49456,0.52897,0.73442,-0.24859,0.34498,0,0.25502,0.04382,0.40582,-0.32160,0.38327,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.07,0.01,-0.14
19.7877,38,-0.00256,0.19493,-0.48842,0.51276,0.74306,-0.25057,0.34951,0,0.25502,0.04382,0.40582,-0.32160,0.38327,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.07,0.01,-0.14
19.8045,39,-0.01164,0.19931,-0.48220,0.50507,0.74900,-0.23864,0.35631,0,0.25502,0.04382,0.40582,-0.32160,0.38327,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.07,0.01,-0.14
19.8212,40,-0.02909,0.20696,-0.47017,0.47177,0.75404,-0.24194,0.38772,0,0.25503,0.04381,0.40582,-0.32160,0.38328,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.07,0.01,-0.14
19.8379,41,-0.03586,0.21034,-0.46542,0.45185,0.75922,-0.25036,0.39590,0,0.25503,0.04381,0.40582,-0.32160,0.38327,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.07,0.01,-0.14
19.8546,42,-0.03945,0.21320,-0.46159,0.45588,0.75722,-0.26122,0.38800,0,0.25503,0.04381,0.40582,-0.32160,0.38327,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.07,0.01,-0.14
19.8714,43,-0.04794,0.21714,-0.45470,0.46374,0.75863,-0.25343,0.38106,0,0.25502,0.04381,0.40582,-0.32160,0.38327,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.07,0.01,-0.14
19.8881,44,-0.05309,0.22223,-0.44786,0.46922,0.75777,-0.24448,0.38190,0,0.25502,0.04381,0.40582,-0.32160,0.38327,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.07,0.01,-0.15
19.9048,45,-0.06271,0.23052,-0.43844,0.44706,0.76474,-0.23942,0.39748,0,0.25502,0.04381,0.40582,-0.32160,0.38327,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.07,0.02,-0.15
19.9216,46,-0.06538,0.23560,-0.43316,0.44415,0.76669,-0.23518,0.39952,0,0.25502,0.04381,0.40582,-0.32159,0.38327,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.07,0.02,-0.15
19.9383,47,-0.06861,0.24065,-0.42797,0.44168,0.76532,-0.23601,0.40435,0,0.25502,0.04381,0.40582,-0.32159,0.38327,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.07,0.02,-0.15
19.9550,48,-0.07229,0.24479,-0.42397,0.43827,0.76349,-0.24152,0.40825,0,0.25502,0.04381,0.40582,-0.32160,0.38328,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.08,0.02,-0.15
19.9717,49,-0.07488,0.25036,-0.42066,0.44660,0.76738,-0.23096,0.39790,0,0.25502,0.04381,0.40582,-0.32160,0.38328,0.81707,-0.28648,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.08,0.01,-0.15
19.9886,50,-0.07762,0.25952,-0.41158,0.48305,0.76779,-0.20990,0.36483,0,0.25502,0.04381,0.40582,-0.32160,0.38328,0.81707,-0.28648,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.08,0.02,-0.15
20.0052,51,-0.08029,0.26345,-0.40616,0.49463,0.76206,-0.21045,0.36100,0,0.25502,0.04381,0.40582,-0.32159,0.38328,0.81707,-0.28648,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.08,0.02,-0.15
20.0220,52,-0.08266,0.26825,-0.40158,0.49699,0.75940,-0.21112,0.36296,0,0.25501,0.04381,0.40582,-0.32159,0.38328,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.08,0.02,-0.15
20.0387,53,-0.08455,0.27468,-0.39721,0.49273,0.75958,-0.21293,0.36730,0,0.25502,0.04381,0.40582,-0.32159,0.38328,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.08,0.02,-0.15
20.0555,54,-0.08982,0.28947,-0.38961,0.48229,0.76261,-0.21017,0.37636,0,0.25502,0.04381,0.40582,-0.32159,0.38328,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.08,0.02,-0.14
20.0722,55,-0.09494,0.29652,-0.38273,0.49065,0.76181,-0.21349,0.36516,0,0.25502,0.04381,0.40582,-0.32159,0.38327,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.08,0.02,-0.14
20.0889,56,-0.09965,0.30274,-0.37925,0.49653,0.76562,-0.22011,0.34473,0,0.25502,0.04381,0.40581,-0.32159,0.38327,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.08,0.02,-0.14
20.1057,57,-0.10280,0.30974,-0.37657,0.49468,0.77596,-0.22510,0.32017,0,0.25502,0.04381,0.40581,-0.32159,0.38327,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.08,0.02,-0.14
20.1224,58,-0.10545,0.31842,-0.37557,0.47981,0.79548,-0.23130,0.28895,0,0.25502,0.04381,0.40581,-0.32159,0.38327,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.08,0.02,-0.14
20.1392,59,-0.10459,0.34570,-0.36440,0.50628,0.79380,-0.20400,0.26824,0,0.25502,0.04381,0.40581,-0.32159,0.38327,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.08,0.02,-0.14
20.1559,60,-0.09917,0.34958,-0.33924,0.49694,0.80825,-0.20037,0.24420,0,0.25502,0.04381,0.40581,-0.32159,0.38327,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.08,0.02,-0.14
20.1726,61,-0.10480,0.36809,-0.34482,0.47366,0.80661,-0.22428,0.27334,0,0.25502,0.04381,0.40581,-0.32159,0.38327,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.08,0.02,-0.14
20.1894,62,-0.09828,0.37977,-0.34048,0.46658,0.80085,-0.23996,0.28874,0,0.25502,0.04381,0.40581,-0.32159,0.38327,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.08,0.02,-0.14
20.2061,63,-0.08993,0.38311,-0.34751,0.46658,0.79805,-0.25123,0.28688,0,0.25502,0.04381,0.40581,-0.32159,0.38328,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.08,0.02,-0.14
20.2228,64,-0.07986,0.38691,-0.35861,0.47611,0.79346,-0.25797,0.27782,0,0.25502,0.04381,0.40581,-0.32159,0.38327,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.08,0.01,-0.14
20.2396,65,-0.09172,0.38777,-0.35853,0.47234,0.79951,-0.24300,0.28040,0,0.25501,0.04382,0.40581,-0.32159,0.38327,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.08,0.01,-0.14
20.2564,66,-0.09586,0.37647,-0.37285,0.48320,0.79164,-0.23451,0.29125,0,0.25501,0.04381,0.40581,-0.32159,0.38327,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.08,0.01,-0.14
20.2732,67,-0.10103,0.36971,-0.37922,0.48239,0.78852,-0.23082,0.30373,0,0.25501,0.04381,0.40581,-0.32159,0.38327,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.08,0.01,-0.14
20.2901,68,-0.10689,0.36513,-0.38424,0.48910,0.78742,-0.22077,0.30333,0,0.25502,0.04381,0.40581,-0.32159,0.38327,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.08,0.01,-0.14
20.3068,69,-0.12261,0.35597,-0.39190,0.49419,0.78606,-0.20528,0.30943,0,0.25502,0.04381,0.40581,-0.32159,0.38327,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.08,0.01,-0.14
20.3234,70,-0.13035,0.35329,-0.39398,0.49432,0.78643,-0.19855,0.31265,0,0.25502,0.04381,0.40581,-0.32159,0.38327,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.08,0.01,-0.14
20.3402,71,-0.13820,0.35164,-0.39485,0.49452,0.78729,-0.19186,0.31435,0,0.25502,0.04381,0.40581,-0.32159,0.38327,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.08,0.01,-0.14
20.3570,72,-0.14584,0.35029,-0.39564,0.49490,0.78795,-0.18563,0.31584,0,0.25502,0.04381,0.40581,-0.32159,0.38327,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.08,0.01,-0.14
20.3737,73,-0.15296,0.34917,-0.39663,0.49568,0.78824,-0.18002,0.31714,0,0.25502,0.04381,0.40581,-0.32159,0.38327,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.08,0.01,-0.14
20.3904,74,-0.16461,0.35085,-0.39709,0.49710,0.78918,-0.17286,0.31655,0,0.25502,0.04381,0.40581,-0.32159,0.38327,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.08,0.01,-0.14
20.4071,75,-0.16924,0.35494,-0.39518,0.49659,0.79086,-0.17176,0.31374,0,0.25502,0.04381,0.40581,-0.32159,0.38327,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.08,0.01,-0.14
20.4238,76,-0.17250,0.36127,-0.39192,0.49515,0.79314,-0.17261,0.30977,0,0.25502,0.04381,0.40581,-0.32159,0.38327,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.08,0.01,-0.14
20.4406,77,-0.17431,0.36775,-0.38843,0.49392,0.79502,-0.17424,0.30599,0,0.25502,0.04381,0.40581,-0.32159,0.38327,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.08,0.02,-0.14
20.4573,78,-0.17510,0.38379,-0.38128,0.49105,0.79851,-0.18021,0.29796,0,0.25502,0.04381,0.40581,-0.32159,0.38328,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.08,0.01,-0.14
20.4740,79,-0.17393,0.39287,-0.37680,0.48876,0.80046,-0.18444,0.29385,0,0.25502,0.04381,0.40581,-0.32159,0.38327,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.08,0.01,-0.14
20.4908,80,-0.17181,0.40166,-0.37276,0.48703,0.80195,-0.18901,0.28975,0,0.25502,0.04381,0.40581,-0.32159,0.38328,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.08,0.01,-0.14
20.5075,81,-0.16902,0.41030,-0.36856,0.48518,0.80334,-0.19389,0.28574,0,0.25502,0.04381,0.40581,-0.32159,0.38328,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.08,0.02,-0.14
20.5242,82,-0.16549,0.41792,-0.36544,0.48413,0.80394,-0.19879,0.28246,0,0.25502,0.04381,0.40581,-0.32159,0.38328,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.08,0.02,-0.14
20.5410,83,-0.16423,0.42657,-0.35855,0.47835,0.80730,-0.20260,0.28001,0,0.25502,0.04381,0.40581,-0.32159,0.38327,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.08,0.01,-0.14
20.5577,84,-0.16689,0.43080,-0.35874,0.47779,0.80672,-0.20051,0.28410,0,0.25502,0.04381,0.40581,-0.32159,0.38327,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.08,0.01,-0.14
20.5744,85,-0.16880,0.43115,-0.35880,0.47804,0.80639,-0.19911,0.28559,0,0.25502,0.04381,0.40581,-0.32159,0.38327,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.08,0.02,-0.14
20.5912,86,-0.17151,0.42988,-0.36084,0.48141,0.80492,-0.19655,0.28586,0,0.25502,0.04381,0.40581,-0.32159,0.38327,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.08,0.01,-0.14
20.6079,87,-0.17553,0.42827,-0.36251,0.48419,0.80389,-0.19323,0.28632,0,0.25502,0.04381,0.40581,-0.32159,0.38327,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.08,0.02,-0.14
20.6246,88,-0.18029,0.42663,-0.36371,0.48644,0.80321,-0.18960,0.28683,0,0.25502,0.04381,0.40581,-0.32159,0.38328,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.07,0.01,-0.14
20.6414,89,-0.18968,0.42549,-0.36322,0.48930,0.80303,-0.18402,0.28612,0,0.25502,0.04381,0.40581,-0.32159,0.38327,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.08,0.01,-0.14
20.6581,90,-0.19432,0.42601,-0.36155,0.48973,0.80356,-0.18201,0.28517,0,0.25502,0.04381,0.40581,-0.32159,0.38327,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.08,0.01,-0.14
20.6749,91,-0.19894,0.42697,-0.35933,0.48985,0.80430,-0.18033,0.28394,0,0.25502,0.04381,0.40581,-0.32159,0.38327,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.08,0.01,-0.14
20.6916,92,-0.20371,0.42856,-0.35622,0.48905,0.80557,-0.17887,0.28266,0,0.25502,0.04381,0.40581,-0.32159,0.38327,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.08,0.01,-0.14
20.7082,93,-0.20927,0.43073,-0.35179,0.48718,0.80773,-0.17706,0.28085,0,0.25502,0.04381,0.40581,-0.32159,0.38327,0.81707,-0.28649,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.08,0.01,-0.14
